asterlipsix,eh iya sih banyak anak muda yg sadar sm kesehatan mental dan cari bantuan profesional tuh bukan berarti kita lembek atau apa tp kita pengen bisa mengelola emosi dg baik,eh iya sih banyak anak muda yg sadar sm kesehatan mental dan cari bantuan profesional tuh bukan berarti kita lembek atau apa tp kita pengen bisa mengelola emosi dg baik,eh iya sih banyak anak muda yg sadar sm kesehatan mental dan cari bantuan profesional tuh bukan berarti kita lembek atau apa tp kita pengen bisa mengelola emosi dg baik,"['eh', 'iya', 'sih', 'banyak', 'anak', 'muda', 'yg', 'sadar', 'sm', 'kesehatan', 'mental', 'dan', 'cari', 'bantuan', 'profesional', 'tuh', 'bukan', 'berarti', 'kita', 'lembek', 'atau', 'apa', 'tp', 'kita', 'pengen', 'bisa', 'mengelola', 'emosi', 'dg', 'baik']","['eh', 'iya', 'sih', 'banyak', 'anak', 'muda', 'sadar', 'sm', 'kesehatan', 'mental', 'cari', 'bantuan', 'profesional', 'tuh', 'bukan', 'berarti', 'lembek', 'apa', 'tp', 'pengen', 'mengelola', 'emosi', 'dg', 'baik']",eh iya sih banyak anak muda sadar sm sehat mental cari bantu profesional tuh bukan arti lembek apa tp ken kelola emosi dg baik
alvinherv,"Kalo udah kena mental resign aja, toh mereka pasti gampang nyari pengganti, kesehatan mental orang yang sulit buat di perbaikin, cari yang nyaman nyaman aja.Kejadian ini membuktikan, perlu dana darurat, dapat kerjaan ga manusiawi, bisa tinggal cabut. https://t.co/vd1Pry0Hsz",Kalo udah kena mental resign aja toh mereka pasti gampang nyari pengganti kesehatan mental orang yang sulit buat di perbaikin cari yang nyaman nyaman aja Kejadian ini membuktikan perlu dana darurat dapat kerjaan ga manusiawi bisa tinggal cabut,kalo udah kena mental resign aja toh mereka pasti gampang nyari pengganti kesehatan mental orang yang sulit buat di perbaikin cari yang nyaman nyaman aja kejadian ini membuktikan perlu dana darurat dapat kerjaan ga manusiawi bisa tinggal cabut,"['kalo', 'udah', 'kena', 'mental', 'resign', 'aja', 'toh', 'mereka', 'pasti', 'gampang', 'nyari', 'pengganti', 'kesehatan', 'mental', 'orang', 'yang', 'sulit', 'buat', 'di', 'perbaikin', 'cari', 'yang', 'nyaman', 'nyaman', 'aja', 'kejadian', 'ini', 'membuktikan', 'perlu', 'dana', 'darurat', 'dapat', 'kerjaan', 'ga', 'manusiawi', 'bisa', 'tinggal', 'cabut']","['kalo', 'udah', 'kena', 'mental', 'resign', 'aja', 'mereka', 'gampang', 'nyari', 'pengganti', 'kesehatan', 'mental', 'orang', 'sulit', 'buat', 'perbaikin', 'cari', 'nyaman', 'nyaman', 'aja', 'kejadian', 'membuktikan', 'perlu', 'dana', 'darurat', 'kerjaan', 'ga', 'manusiawi', 'tinggal', 'cabut']",kalo udah kena mental resign aja mereka gampang nyari ganti sehat mental orang sulit buat perbaikin cari nyaman nyaman aja jadi bukti perlu dana darurat kerja ga manusiawi tinggal cabut
Popbela_com,Bisa ganggu hubungan hingga kesehatan mental https://t.co/ApY6iW1ox3,Bisa ganggu hubungan hingga kesehatan mental,bisa ganggu hubungan hingga kesehatan mental,"['bisa', 'ganggu', 'hubungan', 'hingga', 'kesehatan', 'mental']","['ganggu', 'hubungan', 'hingga', 'kesehatan', 'mental']",ganggu hubung hingga sehat mental
subicius,"@caturatna walaaah, gws yaa, jaga kesehatan fisik &amp; mental! 💪😃",walaaah gws yaa jaga kesehatan fisik amp mental,walaaah gws yaa jaga kesehatan fisik amp mental,"['walaaah', 'gws', 'yaa', 'jaga', 'kesehatan', 'fisik', 'amp', 'mental']","['walaaah', 'gws', 'yaa', 'jaga', 'kesehatan', 'fisik', 'amp', 'mental']",walaaah gws yaa jaga sehat fisik amp mental
sepupuwendy,wtt wtt wtthave: pc fit card kesehatan mentalwant: pc jaehyun jumatan 🙏 https://t.co/wvSuWXbaaV,wtt wtt wtthave pc fit card kesehatan mentalwant pc jaehyun jumatan,wtt wtt wtthave pc fit card kesehatan mentalwant pc jaehyun jumatan,"['wtt', 'wtt', 'wtthave', 'pc', 'fit', 'card', 'kesehatan', 'mentalwant', 'pc', 'jaehyun', 'jumatan']","['wtt', 'wtt', 'wtthave', 'pc', 'fit', 'card', 'kesehatan', 'mentalwant', 'pc', 'jaehyun', 'jumatan']",wtt wtt wtthave pc fit card sehat mentalwant pc jaehyun jumat
ayaangkamuuu,"@kelvinpranama_ Sama aku juga rindu masa masa dimana gaada yg namanya overthingking,patah hati,susahnya kalau gaada uang,kesehatan mental.",Sama aku juga rindu masa masa dimana gaada yg namanya overthingking patah hati susahnya kalau gaada uang kesehatan mental,sama aku juga rindu masa masa dimana gaada yg namanya overthingking patah hati susahnya kalau gaada uang kesehatan mental,"['sama', 'aku', 'juga', 'rindu', 'masa', 'masa', 'dimana', 'gaada', 'yg', 'namanya', 'overthingking', 'patah', 'hati', 'susahnya', 'kalau', 'gaada', 'uang', 'kesehatan', 'mental']","['sama', 'aku', 'rindu', 'masa', 'masa', 'gaada', 'namanya', 'overthingking', 'patah', 'hati', 'susahnya', 'kalau', 'gaada', 'uang', 'kesehatan', 'mental']",sama aku rindu masa masa gaada nama overthingking patah hati susah kalau gaada uang sehat mental
rezarinaldy1211,"@taktekbum Mbanya gak salah, tapi boss nya yg toxic. Kerjaanya (StartUp) juga gak salah, Leadernya doang yg toxic. Banyak orang yg bahkan bukan pimpinan juga kerjaanya ngerendahin kerjaan orang. Coba, sambil cari dan temukan etos kerja yg sesuai daripada gangguan kesehatan mental.",Mbanya gak salah tapi boss nya yg toxic Kerjaanya StartUp juga gak salah Leadernya doang yg toxic Banyak orang yg bahkan bukan pimpinan juga kerjaanya ngerendahin kerjaan orang Coba sambil cari dan temukan etos kerja yg sesuai daripada gangguan kesehatan mental,mbanya gak salah tapi boss nya yg toxic kerjaanya startup juga gak salah leadernya doang yg toxic banyak orang yg bahkan bukan pimpinan juga kerjaanya ngerendahin kerjaan orang coba sambil cari dan temukan etos kerja yg sesuai daripada gangguan kesehatan mental,"['mbanya', 'gak', 'salah', 'tapi', 'boss', 'nya', 'yg', 'toxic', 'kerjaanya', 'startup', 'juga', 'gak', 'salah', 'leadernya', 'doang', 'yg', 'toxic', 'banyak', 'orang', 'yg', 'bahkan', 'bukan', 'pimpinan', 'juga', 'kerjaanya', 'ngerendahin', 'kerjaan', 'orang', 'coba', 'sambil', 'cari', 'dan', 'temukan', 'etos', 'kerja', 'yg', 'sesuai', 'daripada', 'gangguan', 'kesehatan', 'mental']","['mbanya', 'gak', 'salah', 'boss', 'nya', 'toxic', 'kerjaanya', 'startup', 'gak', 'salah', 'leadernya', 'doang', 'toxic', 'banyak', 'orang', 'bahkan', 'bukan', 'pimpinan', 'kerjaanya', 'ngerendahin', 'kerjaan', 'orang', 'coba', 'cari', 'temukan', 'etos', 'kerja', 'sesuai', 'gangguan', 'kesehatan', 'mental']",mbanya gak salah boss nya toxic kerjaanya startup gak salah leadernya doang toxic banyak orang bahkan bukan pimpin kerjaanya ngerendahin kerja orang coba cari temu etos kerja sesuai ganggu sehat mental
Sineasm1,@taktekbum Kesehatan mental lbh penting drpd duit nder,Kesehatan mental lbh penting drpd duit nder,kesehatan mental lbh penting drpd duit nder,"['kesehatan', 'mental', 'lbh', 'penting', 'drpd', 'duit', 'nder']","['kesehatan', 'mental', 'lbh', 'penting', 'drpd', 'duit', 'nder']",sehat mental lbh penting drpd duit nder
chemicaluvv,"Gilaa stress bgt, kayaknya harus izin sekolah demi kesehatan mental gw, tapi besok ada ulangan...",Gilaa stress bgt kayaknya harus izin sekolah demi kesehatan mental gw tapi besok ada ulangan,gilaa stress bgt kayaknya harus izin sekolah demi kesehatan mental gw tapi besok ada ulangan,"['gilaa', 'stress', 'bgt', 'kayaknya', 'harus', 'izin', 'sekolah', 'demi', 'kesehatan', 'mental', 'gw', 'tapi', 'besok', 'ada', 'ulangan']","['gilaa', 'stress', 'bgt', 'kayaknya', 'izin', 'sekolah', 'kesehatan', 'mental', 'gw', 'besok', 'ulangan']",gilaa stress bgt kayak izin sekolah sehat mental gw besok ulang
kompasiana,"""Spencer"", film biopik mengenai Putri Diana yang menyoroti masa-masa sulitnya yang dianggap membangkang oleh kerajaan. #Headline https://t.co/IypATWsUz9",Spencer film biopik mengenai Putri Diana yang menyoroti masa masa sulitnya yang dianggap membangkang oleh kerajaan Headline,spencer film biopik mengenai putri diana yang menyoroti masa masa sulitnya yang dianggap membangkang oleh kerajaan headline,"['spencer', 'film', 'biopik', 'mengenai', 'putri', 'diana', 'yang', 'menyoroti', 'masa', 'masa', 'sulitnya', 'yang', 'dianggap', 'membangkang', 'oleh', 'kerajaan', 'headline']","['spencer', 'film', 'biopik', 'mengenai', 'putri', 'diana', 'menyoroti', 'masa', 'masa', 'sulitnya', 'dianggap', 'membangkang', 'kerajaan', 'headline']",spencer film biopik kena putri ana sorot masa masa sulit anggap bangkang raja headline
atxrahmawatii,"Modelan begitu coba hidup di gunung, tanpa gadget, tanpa sosialisasi. Baek2 sama kesehatan mental sono.",Modelan begitu coba hidup di gunung tanpa gadget tanpa sosialisasi Baek sama kesehatan mental sono,modelan begitu coba hidup di gunung tanpa gadget tanpa sosialisasi baek sama kesehatan mental sono,"['modelan', 'begitu', 'coba', 'hidup', 'di', 'gunung', 'tanpa', 'gadget', 'tanpa', 'sosialisasi', 'baek', 'sama', 'kesehatan', 'mental', 'sono']","['modelan', 'coba', 'hidup', 'gunung', 'gadget', 'sosialisasi', 'baek', 'sama', 'kesehatan', 'mental', 'sono']",model coba hidup gunung gadget sosialisasi baek sama sehat mental sono
justika_id,"@taktekbum Sebenarnya, perusahaan wajib memberikan perlindungan kesejahteraan, keselamatan, kesehatan fisik dan mental untuk pekerjanya, tertera di UU Ketenagakerjaan Pasal 35 ayat (3) No 13 tahun 2003. Untuk kesehatan mental pekerja, perusahaan dapat menyediakan konsultasi psikologi.",Sebenarnya perusahaan wajib memberikan perlindungan kesejahteraan keselamatan kesehatan fisik dan mental untuk pekerjanya tertera di UU Ketenagakerjaan Pasal  ayat  No  tahun  Untuk kesehatan mental pekerja perusahaan dapat menyediakan konsultasi psikologi,sebenarnya perusahaan wajib memberikan perlindungan kesejahteraan keselamatan kesehatan fisik dan mental untuk pekerjanya tertera di uu ketenagakerjaan pasal  ayat  no  tahun  untuk kesehatan mental pekerja perusahaan dapat menyediakan konsultasi psikologi,"['sebenarnya', 'perusahaan', 'wajib', 'memberikan', 'perlindungan', 'kesejahteraan', 'keselamatan', 'kesehatan', 'fisik', 'dan', 'mental', 'untuk', 'pekerjanya', 'tertera', 'di', 'uu', 'ketenagakerjaan', 'pasal', 'ayat', 'no', 'tahun', 'untuk', 'kesehatan', 'mental', 'pekerja', 'perusahaan', 'dapat', 'menyediakan', 'konsultasi', 'psikologi']","['sebenarnya', 'perusahaan', 'wajib', 'memberikan', 'perlindungan', 'kesejahteraan', 'keselamatan', 'kesehatan', 'fisik', 'mental', 'pekerjanya', 'tertera', 'uu', 'ketenagakerjaan', 'pasal', 'ayat', 'no', 'tahun', 'kesehatan', 'mental', 'pekerja', 'perusahaan', 'menyediakan', 'konsultasi', 'psikologi']",benar usaha wajib beri lindung sejahtera selamat sehat fisik mental kerja tera uu ketenagakerjaan pasal ayat no tahun sehat mental kerja usaha sedia konsultasi psikologi
gitagitudeh,"megang program baru tentang kesehatan mental, psikiaternya suka ngebatalin janji seenaknya. hadeuuu",megang program baru tentang kesehatan mental psikiaternya suka ngebatalin janji seenaknya hadeuuu,megang program baru tentang kesehatan mental psikiaternya suka ngebatalin janji seenaknya hadeuuu,"['megang', 'program', 'baru', 'tentang', 'kesehatan', 'mental', 'psikiaternya', 'suka', 'ngebatalin', 'janji', 'seenaknya', 'hadeuuu']","['megang', 'program', 'baru', 'kesehatan', 'mental', 'psikiaternya', 'suka', 'ngebatalin', 'janji', 'seenaknya', 'hadeuuu']",megang program baru sehat mental psikiater suka ngebatalin janji enak hadeuuu
ohiisanity,"Bagaimana harinya? Semangat terus ya, jangan lupa istirahat dan jaga kesehatan mental serta fisik.",Bagaimana harinya Semangat terus ya jangan lupa istirahat dan jaga kesehatan mental serta fisik,bagaimana harinya semangat terus ya jangan lupa istirahat dan jaga kesehatan mental serta fisik,"['bagaimana', 'harinya', 'semangat', 'terus', 'ya', 'jangan', 'lupa', 'istirahat', 'dan', 'jaga', 'kesehatan', 'mental', 'serta', 'fisik']","['bagaimana', 'harinya', 'semangat', 'terus', 'jangan', 'lupa', 'istirahat', 'jaga', 'kesehatan', 'mental', 'fisik']",bagaimana hari semangat terus jangan lupa istirahat jaga sehat mental fisik
lojelekserius,"kalo bahas kesehatan mental mah ayo kita adu mekanik soal kesehatan mental buset dah. timbang ""maaf"" aj bawa segeng keluar grup wkwkwk. makin lucu manusia makin hari",kalo bahas kesehatan mental mah ayo kita adu mekanik soal kesehatan mental buset dah timbang maaf aj bawa segeng keluar grup wkwkwk makin lucu manusia makin hari,kalo bahas kesehatan mental mah ayo kita adu mekanik soal kesehatan mental buset dah timbang maaf aj bawa segeng keluar grup wkwkwk makin lucu manusia makin hari,"['kalo', 'bahas', 'kesehatan', 'mental', 'mah', 'ayo', 'kita', 'adu', 'mekanik', 'soal', 'kesehatan', 'mental', 'buset', 'dah', 'timbang', 'maaf', 'aj', 'bawa', 'segeng', 'keluar', 'grup', 'wkwkwk', 'makin', 'lucu', 'manusia', 'makin', 'hari']","['kalo', 'bahas', 'kesehatan', 'mental', 'mah', 'ayo', 'adu', 'mekanik', 'soal', 'kesehatan', 'mental', 'buset', 'dah', 'timbang', 'maaf', 'aj', 'bawa', 'segeng', 'keluar', 'grup', 'wkwkwk', 'makin', 'lucu', 'manusia', 'makin', 'hari']",kalo bahas sehat mental mah ayo adu mekanik soal sehat mental buset dah timbang maaf aj bawa geng keluar grup wkwkwk makin lucu manusia makin hari
Brisikbgtsi,"Emang ada fase dimana lu harus bisa tegas demi kesehatan mental contohnya untuk menghapus line, linkedin, dan deactive igDANNN BENERAN MENGURANGI BEBAB (engga hilang, setidaknya lebih ringan) tapi emng masih tipis tipis si merasa berat, but isoke, emang butuh proses",Emang ada fase dimana lu harus bisa tegas demi kesehatan mental contohnya untuk menghapus line linkedin dan deactive igDANNN BENERAN MENGURANGI BEBAB engga hilang setidaknya lebih ringan tapi emng masih tipis tipis si merasa berat but isoke emang butuh proses,emang ada fase dimana lu harus bisa tegas demi kesehatan mental contohnya untuk menghapus line linkedin dan deactive igdannn beneran mengurangi bebab engga hilang setidaknya lebih ringan tapi emng masih tipis tipis si merasa berat but isoke emang butuh proses,"['emang', 'ada', 'fase', 'dimana', 'lu', 'harus', 'bisa', 'tegas', 'demi', 'kesehatan', 'mental', 'contohnya', 'untuk', 'menghapus', 'line', 'linkedin', 'dan', 'deactive', 'igdannn', 'beneran', 'mengurangi', 'bebab', 'engga', 'hilang', 'setidaknya', 'lebih', 'ringan', 'tapi', 'emng', 'masih', 'tipis', 'tipis', 'si', 'merasa', 'berat', 'but', 'isoke', 'emang', 'butuh', 'proses']","['emang', 'fase', 'lu', 'bisa', 'tegas', 'kesehatan', 'mental', 'contohnya', 'menghapus', 'line', 'linkedin', 'deactive', 'igdannn', 'beneran', 'mengurangi', 'bebab', 'engga', 'hilang', 'lebih', 'ringan', 'emng', 'tipis', 'tipis', 'si', 'merasa', 'berat', 'but', 'isoke', 'emang', 'butuh', 'proses']",emang fase lu bisa tegas sehat mental contoh hapus line linkedin deactive igdannn beneran kurang bebab engga hilang lebih ringan emng tipis tipis si rasa berat but isoke emang butuh proses
lojelekserius,lucu banget dah temen nya nyari masalah di tegor ngelunjak malah bahas kesehatan mental. gatau bener atau ga tp aneh banget buat masalah tiba-tiba bawa mental banding-bandingin lagi dikira lo doang kali sakit mental. lucu banget anj. temen nya ikut left semua wkw,lucu banget dah temen nya nyari masalah di tegor ngelunjak malah bahas kesehatan mental gatau bener atau ga tp aneh banget buat masalah tiba tiba bawa mental banding bandingin lagi dikira lo doang kali sakit mental lucu banget anj temen nya ikut left semua wkw,lucu banget dah temen nya nyari masalah di tegor ngelunjak malah bahas kesehatan mental gatau bener atau ga tp aneh banget buat masalah tiba tiba bawa mental banding bandingin lagi dikira lo doang kali sakit mental lucu banget anj temen nya ikut left semua wkw,"['lucu', 'banget', 'dah', 'temen', 'nya', 'nyari', 'masalah', 'di', 'tegor', 'ngelunjak', 'malah', 'bahas', 'kesehatan', 'mental', 'gatau', 'bener', 'atau', 'ga', 'tp', 'aneh', 'banget', 'buat', 'masalah', 'tiba', 'tiba', 'bawa', 'mental', 'banding', 'bandingin', 'lagi', 'dikira', 'lo', 'doang', 'kali', 'sakit', 'mental', 'lucu', 'banget', 'anj', 'temen', 'nya', 'ikut', 'left', 'semua', 'wkw']","['lucu', 'banget', 'dah', 'temen', 'nya', 'nyari', 'masalah', 'tegor', 'ngelunjak', 'malah', 'bahas', 'kesehatan', 'mental', 'gatau', 'bener', 'ga', 'tp', 'aneh', 'banget', 'buat', 'masalah', 'tiba', 'tiba', 'bawa', 'mental', 'banding', 'bandingin', 'dikira', 'lo', 'doang', 'kali', 'sakit', 'mental', 'lucu', 'banget', 'anj', 'temen', 'nya', 'ikut', 'left', 'semua', 'wkw']",lucu banget dah temen nya nyari masalah tegor ngelunjak malah bahas sehat mental gatau bener ga tp aneh banget buat masalah tiba tiba bawa mental banding bandingin kira lo doang kali sakit mental lucu banget anj temen nya ikut left semua wkw
atxrahmawatii,Menglorifikasi sehat mental yang berlebihan jg kurang baik. Yg ada ignorance terhadap sekitar berbasis menjaga kesehatan mental. Meh.,Menglorifikasi sehat mental yang berlebihan jg kurang baik Yg ada ignorance terhadap sekitar berbasis menjaga kesehatan mental Meh,menglorifikasi sehat mental yang berlebihan jg kurang baik yg ada ignorance terhadap sekitar berbasis menjaga kesehatan mental meh,"['menglorifikasi', 'sehat', 'mental', 'yang', 'berlebihan', 'jg', 'kurang', 'baik', 'yg', 'ada', 'ignorance', 'terhadap', 'sekitar', 'berbasis', 'menjaga', 'kesehatan', 'mental', 'meh']","['menglorifikasi', 'sehat', 'mental', 'berlebihan', 'jg', 'kurang', 'baik', 'ada', 'ignorance', 'sekitar', 'berbasis', 'menjaga', 'kesehatan', 'mental', 'meh']",menglorifikasi sehat mental lebih jg kurang baik ada ignorance sekitar bas jaga sehat mental meh
miawmiawmiw,"@F_Jabal @calonreporter Naluri fight back itu pasti ada mas. Tp balik lg ketika ke-trigger sm hal yg mengganggu kesehatan mental (bertemu dgn org bersangkutan), maka bukan mustahil utk menjadi gemetar dan mual. Benar seperti kata masnya, sepertinya mas sendiri blm ngerasain yg namanya mental illness.",Jabal Naluri fight back itu pasti ada mas Tp balik lg ketika ke trigger sm hal yg mengganggu kesehatan mental bertemu dgn org bersangkutan maka bukan mustahil utk menjadi gemetar dan mual Benar seperti kata masnya sepertinya mas sendiri blm ngerasain yg namanya mental illness,jabal naluri fight back itu pasti ada mas tp balik lg ketika ke trigger sm hal yg mengganggu kesehatan mental bertemu dgn org bersangkutan maka bukan mustahil utk menjadi gemetar dan mual benar seperti kata masnya sepertinya mas sendiri blm ngerasain yg namanya mental illness,"['jabal', 'naluri', 'fight', 'back', 'itu', 'pasti', 'ada', 'mas', 'tp', 'balik', 'lg', 'ketika', 'ke', 'trigger', 'sm', 'hal', 'yg', 'mengganggu', 'kesehatan', 'mental', 'bertemu', 'dgn', 'org', 'bersangkutan', 'maka', 'bukan', 'mustahil', 'utk', 'menjadi', 'gemetar', 'dan', 'mual', 'benar', 'seperti', 'kata', 'masnya', 'sepertinya', 'mas', 'sendiri', 'blm', 'ngerasain', 'yg', 'namanya', 'mental', 'illness']","['jabal', 'naluri', 'fight', 'back', 'pasti', 'mas', 'tp', 'balik', 'lg', 'ke', 'trigger', 'sm', 'mengganggu', 'kesehatan', 'mental', 'bertemu', 'dgn', 'org', 'bersangkutan', 'bukan', 'mustahil', 'utk', 'menjadi', 'gemetar', 'mual', 'benar', 'kata', 'masnya', 'sepertinya', 'mas', 'sendiri', 'blm', 'ngerasain', 'yg', 'namanya', 'mental', 'illness']",jabal naluri fight back pasti mas tp balik lg ke trigger sm ganggu sehat mental temu dgn org sangkut bukan mustahil utk jadi gemetar mual benar kata mas seperti mas sendiri blm ngerasain yg nama mental illness
abc_dam,Yaudh tidur badut-Jaga kesehatan mental mu- entar jiwa psikopat mu kumat. Dh bobo,Yaudh tidur badut Jaga kesehatan mental mu entar jiwa psikopat mu kumat Dh bobo,yaudh tidur badut jaga kesehatan mental mu entar jiwa psikopat mu kumat dh bobo,"['yaudh', 'tidur', 'badut', 'jaga', 'kesehatan', 'mental', 'mu', 'entar', 'jiwa', 'psikopat', 'mu', 'kumat', 'dh', 'bobo']","['yaudh', 'tidur', 'badut', 'jaga', 'kesehatan', 'mental', 'mu', 'entar', 'jiwa', 'psikopat', 'mu', 'kumat', 'dh', 'bobo']",yaudh tidur badut jaga sehat mental mu entar jiwa psikopat mu kumat dh bobo
DYS_yes,3 Tips Menjaga Kesehatan Mental untuk Pejuang Long Covid https://t.co/xFseaNL1EX, Tips Menjaga Kesehatan Mental untuk Pejuang Long Covid, tips menjaga kesehatan mental untuk pejuang long covid,"['tips', 'menjaga', 'kesehatan', 'mental', 'untuk', 'pejuang', 'long', 'covid']","['tips', 'menjaga', 'kesehatan', 'mental', 'pejuang', 'long', 'covid']",tips jaga sehat mental juang long covid
adhitantyaksm,"@UNSfess_ Punya, tapi udah keluar. Demi kesehatan mental.",Punya tapi udah keluar Demi kesehatan mental,punya tapi udah keluar demi kesehatan mental,"['punya', 'tapi', 'udah', 'keluar', 'demi', 'kesehatan', 'mental']","['punya', 'udah', 'keluar', 'kesehatan', 'mental']",punya udah keluar sehat mental
peanut_ilaa,"Demi Allah gua kesel bgt sm org yg apa2 ngaku kena mental health dan ""mentamengkan"" kesehatan mental tersebut buat playing victim. Ya kalo ngerasa ada yg bermasalah sama mental dan pikiran mah periksa ke psikolog atau psikiater dong sayang jangan self diagnose.",Demi Allah gua kesel bgt sm org yg apa ngaku kena mental health dan mentamengkan kesehatan mental tersebut buat playing victim Ya kalo ngerasa ada yg bermasalah sama mental dan pikiran mah periksa ke psikolog atau psikiater dong sayang jangan self diagnose,demi allah gua kesel bgt sm org yg apa ngaku kena mental health dan mentamengkan kesehatan mental tersebut buat playing victim ya kalo ngerasa ada yg bermasalah sama mental dan pikiran mah periksa ke psikolog atau psikiater dong sayang jangan self diagnose,"['demi', 'allah', 'gua', 'kesel', 'bgt', 'sm', 'org', 'yg', 'apa', 'ngaku', 'kena', 'mental', 'health', 'dan', 'mentamengkan', 'kesehatan', 'mental', 'tersebut', 'buat', 'playing', 'victim', 'ya', 'kalo', 'ngerasa', 'ada', 'yg', 'bermasalah', 'sama', 'mental', 'dan', 'pikiran', 'mah', 'periksa', 'ke', 'psikolog', 'atau', 'psikiater', 'dong', 'sayang', 'jangan', 'self', 'diagnose']","['allah', 'gua', 'kesel', 'bgt', 'sm', 'org', 'apa', 'ngaku', 'kena', 'mental', 'health', 'mentamengkan', 'kesehatan', 'mental', 'tersebut', 'buat', 'playing', 'victim', 'kalo', 'ngerasa', 'yg', 'bermasalah', 'sama', 'mental', 'pikiran', 'mah', 'periksa', 'psikolog', 'psikiater', 'dong', 'sayang', 'jangan', 'self', 'diagnose']",allah gua kesel bgt sm org apa ngaku kena mental health tameng sehat mental sebut buat playing victim kalo ngerasa yg masalah sama mental pikir mah periksa psikolog psikiater dong sayang jangan self diagnose
tempodotco,3 Tips Menjaga Kesehatan Mental untuk Pejuang Long Covid https://t.co/X230R43HSp #TempoCantik, Tips Menjaga Kesehatan Mental untuk Pejuang Long Covid TempoCantik, tips menjaga kesehatan mental untuk pejuang long covid tempocantik,"['tips', 'menjaga', 'kesehatan', 'mental', 'untuk', 'pejuang', 'long', 'covid', 'tempocantik']","['tips', 'menjaga', 'kesehatan', 'mental', 'pejuang', 'long', 'covid', 'tempocantik']",tips jaga sehat mental juang long covid tempocantik
ymnnjngchl,"Ya aku peduli kok sama kesehatan mental temenku, tapi kalau mereka curhat terkait diri mereka disaat ga tepat, mental ku yang tambah kacau.Aku seneng kok mereka percaya sama aku, tapi aku juga butuh tempat curhat. Aku ga ada tempat buat numpahin cerita, aku mau lari kemana?",Ya aku peduli kok sama kesehatan mental temenku tapi kalau mereka curhat terkait diri mereka disaat ga tepat mental ku yang tambah kacau Aku seneng kok mereka percaya sama aku tapi aku juga butuh tempat curhat Aku ga ada tempat buat numpahin cerita aku mau lari kemana,ya aku peduli kok sama kesehatan mental temenku tapi kalau mereka curhat terkait diri mereka disaat ga tepat mental ku yang tambah kacau aku seneng kok mereka percaya sama aku tapi aku juga butuh tempat curhat aku ga ada tempat buat numpahin cerita aku mau lari kemana,"['ya', 'aku', 'peduli', 'kok', 'sama', 'kesehatan', 'mental', 'temenku', 'tapi', 'kalau', 'mereka', 'curhat', 'terkait', 'diri', 'mereka', 'disaat', 'ga', 'tepat', 'mental', 'ku', 'yang', 'tambah', 'kacau', 'aku', 'seneng', 'kok', 'mereka', 'percaya', 'sama', 'aku', 'tapi', 'aku', 'juga', 'butuh', 'tempat', 'curhat', 'aku', 'ga', 'ada', 'tempat', 'buat', 'numpahin', 'cerita', 'aku', 'mau', 'lari', 'kemana']","['aku', 'peduli', 'kok', 'sama', 'kesehatan', 'mental', 'temenku', 'kalau', 'curhat', 'terkait', 'diri', 'disaat', 'ga', 'tepat', 'mental', 'ku', 'tambah', 'kacau', 'aku', 'seneng', 'kok', 'percaya', 'sama', 'aku', 'aku', 'butuh', 'tempat', 'curhat', 'aku', 'ga', 'tempat', 'buat', 'numpahin', 'cerita', 'aku', 'mau', 'lari']",aku peduli kok sama sehat mental temenku kalau curhat kait diri saat ga tepat mental ku tambah kacau aku neng kok percaya sama aku aku butuh tempat curhat aku ga tempat buat numpahin cerita aku mau lari
tpdns3105,@lifelinebridge HAPPY LONGGGGG WEEKEND KAK~~minta wfh bisa yuk bisaa.. demi kesehatan mental~ wk,HAPPY LONGGGGG WEEKEND KAK minta wfh bisa yuk bisaa demi kesehatan mental wk,happy longgggg weekend kak minta wfh bisa yuk bisaa demi kesehatan mental wk,"['happy', 'longgggg', 'weekend', 'kak', 'minta', 'wfh', 'bisa', 'yuk', 'bisaa', 'demi', 'kesehatan', 'mental', 'wk']","['happy', 'longgggg', 'weekend', 'kak', 'minta', 'wfh', 'yuk', 'bisaa', 'kesehatan', 'mental', 'wk']",happy longgggg weekend kak minta wfh yuk bisaa sehat mental wk
